"","REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"820",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000168879","33.58.15",8,NA,NA,NA,0
"821",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000168880","33.58.16",NA,"..",NA,NA,2
"822",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000168880","33.58.16",NA,"..",NA,NA,2
"823",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000168880","33.58.16",43.75,NA,NA,NA,2
"824",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000168880","33.58.16",42.31,NA,NA,NA,2
"825",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000168880","33.58.16",27.59,NA,NA,NA,2
"826",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44374457","33.58.4",11,NA,NA,NA,0
"827",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44374457","33.58.4",17,NA,NA,NA,0
"828",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44374457","33.58.4",8,NA,NA,NA,0
"829",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44374457","33.58.4",6,NA,NA,NA,0
"830",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44374457","33.58.4",5,NA,NA,NA,0
"831",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44371244","33.58.5",10,NA,NA,NA,0
"832",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44371244","33.58.5",12,NA,NA,NA,0
"833",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44371244","33.58.5",7,NA,NA,NA,0
"834",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44371244","33.58.5",6,NA,NA,NA,0
"835",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44371244","33.58.5",3,NA,NA,NA,0
"836",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44393300","33.58.6",1,NA,NA,NA,0
"837",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44393300","33.58.6",5,NA,NA,NA,0
"838",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44393300","33.58.6",1,NA,NA,NA,0
"839",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44393300","33.58.6",0,NA,NA,NA,0
"840",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44393300","33.58.6",2,NA,NA,NA,0
"841",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44361840","33.58.7",15,NA,NA,NA,0
"842",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44361840","33.58.7",12,NA,NA,NA,0
"843",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44361840","33.58.7",15,NA,NA,NA,0
"844",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44361840","33.58.7",5,NA,NA,NA,0
"845",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44361840","33.58.7",4,NA,NA,NA,0
"846",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44385241","33.58.8",0.43,NA,NA,NA,2
"847",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44385241","33.58.8",0.34,NA,NA,NA,2
"848",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44385241","33.58.8",0.42,NA,NA,NA,2
"849",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44385241","33.58.8",0.14,NA,NA,NA,2
"850",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44385241","33.58.8",0.11,NA,NA,NA,2
"851",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44383298","33.58.9",14,NA,NA,NA,0
"852",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44383298","33.58.9",12,NA,NA,NA,0
"853",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44383298","33.58.9",12,NA,NA,NA,0
"854",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44383298","33.58.9",4,NA,NA,NA,0
"855",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44383298","33.58.9",4,NA,NA,NA,0
"856",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44376327","33.58.10",0.43,NA,NA,NA,2
"857",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44376327","33.58.10",0.37,NA,NA,NA,2
"858",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44376327","33.58.10",0.36,NA,NA,NA,2
"859",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44376327","33.58.10",0.12,NA,NA,NA,2
"860",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44376327","33.58.10",0.12,NA,NA,NA,2
"861",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44366330","33.58.11",1,NA,NA,NA,0
"862",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44366330","33.58.11",0,NA,NA,NA,0
"863",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44366330","33.58.11",3,NA,NA,NA,0
"864",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44366330","33.58.11",1,NA,NA,NA,0
"865",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44366330","33.58.11",0,NA,NA,NA,0
"866",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44383266","33.58.12",0.35,NA,NA,NA,2
"867",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44383266","33.58.12",0,NA,NA,NA,2
"868",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44383266","33.58.12",1.02,NA,NA,NA,2
"869",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44383266","33.58.12",0.33,NA,NA,NA,2
"870",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44383266","33.58.12",0,NA,NA,NA,2
"871",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091718","33.58.13",0,NA,NA,NA,0
"872",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091718","33.58.13",0,NA,NA,NA,0
"873",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091718","33.58.13",0,NA,NA,NA,0
"874",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091718","33.58.13",0,NA,NA,NA,0
"875",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091718","33.58.13",0,NA,NA,NA,0
"876",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091719","33.58.14",0,NA,NA,NA,2
"877",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091719","33.58.14",0,NA,NA,NA,2
"878",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091719","33.58.14",0,NA,NA,NA,2
"879",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091719","33.58.14",0,NA,NA,NA,2
"880",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091719","33.58.14",0,NA,NA,NA,2
